"You, May, be excused: Boris Johnson ascends","Britain has a new prime minister—who will inherit all the same problems his predecessor had. Good luck guiding a divided nation through Brexit with a paper-thin majority in parliament. Europe’s steel industry is getting hammered by tariffs and gluts, but one tucked-away mill in Austria has steeled itself for tumult. And, what single characteristic do Americans least want in their roommates?


Additional audio ""Fly"" by Benboncan at Freesound.org.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 23 Jul 2019 11:30:04 GMT","['https://play.acast.com/s/theintelligencepodcast/you-may-beexcused-borisjohnsonascends', 'https://media.acast.com/theintelligencepodcast/you-may-beexcused-borisjohnsonascends/media.mp3']"
Get one thing strait: Iran’s tanker stand-off,"The seizure of a British-flagged tanker in the Gulf may seem counter to Iran’s international objectives. But at home, hardliners are in the ascendancy—for them, it’s a public-relations coup. The rise of populism, particularly in Europe, suggests voters are angry. But polls suggest otherwise; we dive into this “happiness paradox”. And, the curious rise in borrowing against high-end art.


Additional music ""Puzzle Pieces"" by Lee Rosevere.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 22 Jul 2019 10:00:21 GMT","['https://play.acast.com/s/theintelligencepodcast/getonethingstrait-iran-stankerstand-off', 'https://media.acast.com/theintelligencepodcast/getonethingstrait-iran-stankerstand-off/media.mp3']"
Servant’s entrance: Ukraine’s elections,"Volodymyr Zelensky’s Servant of the People party looks set to make big gains in Ukraine’s parliament this weekend. It must, if it wants to weaken oligarchs’ hold over the country. If space exploration and exploitation is to really take off, there’s one big thing missing: the laws to regulate it. And, we remember João Gilberto, the father of bossa nova, whose rise coincided with an all-too-brief cultural renaissance in Brazil.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 19 Jul 2019 09:49:48 GMT","['https://play.acast.com/s/theintelligencepodcast/servant-sentrance-ukraine-selections', 'https://media.acast.com/theintelligencepodcast/servant-sentrance-ukraine-selections/media.mp3']"
Unmoving movement: Venezuela’s bloody stalemate,"The opposition’s momentum has faded; many protesters are too tired to go on. Nicolás Maduro, the illegitimate president, is showing his grip on power with shows of force. Global shipping is in a slump—but a visit to the Port of Rotterdam reveals that the industry itself got the message late. And, assessing whether the internet is as ruinous to language as many assume.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 18 Jul 2019 09:56:51 GMT","['https://play.acast.com/s/theintelligencepodcast/unmovingmovement-venezuela-sbloodystalemate', 'https://media.acast.com/theintelligencepodcast/unmovingmovement-venezuela-sbloodystalemate/media.mp3']"
In like a Leyen: the European Commission’s new president,"Ursula von der Leyen has a tough task ahead, pressing a broad agenda in a fragmented European Parliament. We take a look at the vast international collaboration that is weather prediction, where it’s heading and how climate change could make it harder. And, why the villages of Japan are where to head if you love getting close to bears.


Additional sound by Solostud at Freesound.org.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 17 Jul 2019 10:00:24 GMT","['https://play.acast.com/s/theintelligencepodcast/inlikealeyen-theeuropeancommission-snewpresident', 'https://media.acast.com/theintelligencepodcast/inlikealeyen-theeuropeancommission-snewpresident/media.mp3']"
"At stake, chips: Japan-South Korea trade spat","A dispute about industrial chemicals reveals tensions that have remained unresolved since the second world war—and threatens the global electronics market. In the Indian state of Assam, a trumped-up rule on citizenship singles out Muslims for detention and deportation. And, a look at why American and European working hours have diverged so much.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 16 Jul 2019 09:59:08 GMT","['https://play.acast.com/s/theintelligencepodcast/atstake-chips-japan-southkoreatradespat', 'https://media.acast.com/theintelligencepodcast/atstake-chips-japan-southkoreatradespat/media.mp3']"
Tip of the ICE work: the immigration raids that weren’t,"There was little evidence this weekend of the widespread immigration raids long promised by President Donald Trump. But his campaign of sowing fear seems to be working. Many of China’s infrastructure projects in Africa have been costly flops, and China is tightening its purse strings. Also, Colombia’s centuries-old ceremonies under the influence of a hallucinogenic brew are bringing in tourists and new problems.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 15 Jul 2019 10:14:48 GMT","['https://play.acast.com/s/theintelligencepodcast/tipoftheicework-theimmigrationraidsthatweren-t', 'https://media.acast.com/theintelligencepodcast/tipoftheicework-theimmigrationraidsthatweren-t/media.mp3']"
Tsai hopes: Taiwan’s president on tour,"The delicate diplomatic dance that America is performing during Tsai Ing-Wen’s visit hints at the island’s strategic importance. Two of the deadly blazes of Australia’s “Black Saturday” were deliberately set; we ask what makes someone start fires. And, the hunt for a cheap holiday read in France: by law books must be sold at full price, but sellers are finding ways around that.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 12 Jul 2019 09:52:28 GMT","['https://play.acast.com/s/theintelligencepodcast/tsaihopes-taiwan-spresidentontour', 'https://media.acast.com/theintelligencepodcast/tsaihopes-taiwan-spresidentontour/media.mp3']"
Unspeakable truths: Britain’s US ambassador,"The “special relationship” has been strained this week, following the leak of frank diplomatic cables. The conditions of Sir Kim Darroch’s departure are a window into both Britain’s current politics and its future. International development projects don’t always work, and often the problem is scale: what works for a few may not work for many. And, why, in a country with a riot of regional accents, do almost all British politicians sound the same?&nbsp;  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 11 Jul 2019 09:55:02 GMT","['https://play.acast.com/s/theintelligencepodcast/unspeakabletruths-britain-susambassador', 'https://media.acast.com/theintelligencepodcast/unspeakabletruths-britain-susambassador/media.mp3']"
From Russia with launch codes: Turkey’s new hardware,"President Recep Tayyip Erdogan faces increasing pressures at home and abroad, and he’s adding to them—most of all by acquiring Russian missile defences that make Turkey’s NATO allies nervous. As Colombia emerges from a half-century of conflict with FARC rebels, a government push aims to stem cocaine production; so far, it’s not going well. And, we examine the retirement homes for elderly LGBT people that are cropping up.&nbsp;Music courtesy of Lee Rosevere - ""Introducing the Pre-roll""  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 10 Jul 2019 10:04:06 GMT","['https://play.acast.com/s/theintelligencepodcast/fromrussiawithlaunchcodes-turkey-snewhardware', 'https://media.acast.com/theintelligencepodcast/fromrussiawithlaunchcodes-turkey-snewhardware/media.mp3']"
Late to the parting: Deutsche Bank shrinks,"For years, management at Germany’s largest bank knew the firm was in serious trouble. Why didn’t they do more? The massive cuts announced this week may be too little, too late. We consider Texas and California as political and social laboratories: which one looks like the America of the future? And, a bit of monkey archaeology shows our distant cousins have been honing their tools far longer than previously thought.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 09 Jul 2019 10:05:04 GMT","['https://play.acast.com/s/theintelligencepodcast/latetotheparting-deutschebankshrinks', 'https://media.acast.com/theintelligencepodcast/latetotheparting-deutschebankshrinks/media.mp3']"
In the after-Ba’ath: Syria’s rising Kurds,"For years, Syria’s Kurdish people were largely invisible: their language, flag and festivals were all suppressed. Now, in much of the country’s north and east, they rule over the Arabs who once ruled over them. A brutal murder in a sleepy German village sparks angst about a resurgent far right. And, the surprising trend of American-style debate in China.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 08 Jul 2019 09:48:47 GMT","['https://play.acast.com/s/theintelligencepodcast/intheafter-ba-ath-syria-srisingkurds', 'https://media.acast.com/theintelligencepodcast/intheafter-ba-ath-syria-srisingkurds/media.mp3']"
New Democracy in an old one: Greece’s election,"Kyriakos Mitsotakis looks likely to lead his New Democracy party to victory in this weekend’s snap election. But can he deliver on all the promises of his big-tent campaign? We examine the controversy and the politics surrounding the detention of migrants at America’s southern border. And, it’s clear that the quality of women’s football is rocketing—we’ve got the data to prove it.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 05 Jul 2019 09:58:58 GMT","['https://play.acast.com/s/theintelligencepodcast/newdemocracyinanoldone-greece-selection', 'https://media.acast.com/theintelligencepodcast/newdemocracyinanoldone-greece-selection/media.mp3']"
Putin on a show: Russia’s resurgence,"Russia’s president is glad-handing in Italy, where his anti-liberal roadshow resonates. But Mr Putin’s is a twisted vision of liberalism, and at home many of his compatriots see through the ruse. We examine the “Swedish model” of prostitution laws, and how the approach endangers sex workers. And, the push to make robots that can handle environments like the melted-down Fukushima Daiichi power plant.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 04 Jul 2019 09:59:18 GMT","['https://play.acast.com/s/theintelligencepodcast/putinonashow-russia-sresurgence', 'https://media.acast.com/theintelligencepodcast/putinonashow-russia-sresurgence/media.mp3']"
Growth anatomy: America’s expansive decade,"What’s behind the record-breaking economic boom and how much longer can it last? Does America’s central bank have the tools it needs to handle the inevitable downturn? The racial gap in Americans’ life expectancy is as small as it’s ever been; we examine what’s been making black lives longer. And, why spoilers are so prominent in entertainment, and how that can spoil the craft.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 03 Jul 2019 10:00:01 GMT","['https://play.acast.com/s/theintelligencepodcast/growthanatomy-america-sexpansivedecade', 'https://media.acast.com/theintelligencepodcast/growthanatomy-america-sexpansivedecade/media.mp3']"
Break a LegCo: Hong Kong’s protests boil over,"Protesters are in a defiant mood—a hard core of them has smashed up Hong Kong’s Legislative Council. But demonstrations aren’t going to make the territory any more free. The state-owned investment vehicles known as sovereign-wealth funds are usually cautious; those of the Gulf region are proving much more adventurous and less transparent. And, a look at the future of New York’s island of the dead  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 02 Jul 2019 10:00:31 GMT","['https://play.acast.com/s/theintelligencepodcast/breakalegco-hongkong-sprotestsboilover', 'https://media.acast.com/theintelligencepodcast/breakalegco-hongkong-sprotestsboilover/media.mp3']"
Armoured Khartoum: Sudan’s bloody transition,"Protesters returned to the streets of Khartoum this weekend, again with deadly consequences. We look back to last month’s violent crackdown, and consider Sudan’s troubled push for democracy. China’s swine-flu outbreaks threaten hundreds of millions of pigs—but might spark long-overdue reforms in the country’s pork industry. And, we examine San Francisco’s e-cigarette ban: if vaping is safer than smoking, should it be stubbed out?  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 01 Jul 2019 10:05:28 GMT","['https://play.acast.com/s/theintelligencepodcast/armouredkhartoum-sudan-sbloodytransition', 'https://media.acast.com/theintelligencepodcast/armouredkhartoum-sudan-sbloodytransition/media.mp3']"
Census and sensibility: landmark SCOTUS rulings,"America’s highest court has handed down decisions that will shape voter representation for years to come. The rulings make clear the court’s reluctance to become politicised. As China’s and America’s leaders meet on the sidelines of the G20 gathering, we examine the likelihood that a trade war could turn into the shooting kind. And, a view from Silicon Valley, where surrogacy has become a trendy life hack.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 28 Jun 2019 09:58:57 GMT","['https://play.acast.com/s/theintelligencepodcast/censusandsensibility-landmarkscotusrulings', 'https://media.acast.com/theintelligencepodcast/censusandsensibility-landmarkscotusrulings/media.mp3']"
Fight if you Haftar: the struggle for Libya,"Life in Libya’s capital seems calm, even as a warlord backed by ragtag forces bids to take the city. Meanwhile the putative government can muster little political power—or electric power. We examine a miracle in Moldova: after years as a swamp of post-Soviet corruption, an anti-graft campaigner has become prime minister. And, historical data reveal the overlooked power of primary debates.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 27 Jun 2019 10:00:04 GMT","['https://play.acast.com/s/theintelligencepodcast/fightifyouhaftar-thestruggleforlibya', 'https://media.acast.com/theintelligencepodcast/fightifyouhaftar-thestruggleforlibya/media.mp3']"
Rights on Q: same-sex marriage in Japan,"A bill to recognise same-sex marriage has failed in Japan’s parliament, exposing a widening divide between the views of its politicians and the values of its people. For some officials, Burundi’s election tax is an excuse for extortion; for some citizens, a reason to flee the country. And, why you should be circumspect about that next promotion opportunity.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 26 Jun 2019 10:01:58 GMT","['https://play.acast.com/s/theintelligencepodcast/rightsonq-same-sexmarriageinjapan', 'https://media.acast.com/theintelligencepodcast/rightsonq-same-sexmarriageinjapan/media.mp3']"
Money in the West Bank: Kushner’s peace plan,"Tensions between Iran and America are distracting from Jared Kushner’s long-awaited Israeli-Palestinian peace plan. It’s got plenty of dollar signs, but no sign yet of a political solution. We ask why Argentina’s former president is now running for vice-president, and whether Argentines will want more of her populism. And, be careful what you tweet if you’re heading to America; more and more, border officials are watching.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 25 Jun 2019 09:45:40 GMT","['https://play.acast.com/s/theintelligencepodcast/moneyinthewestbank-kushner-speaceplan', 'https://media.acast.com/theintelligencepodcast/moneyinthewestbank-kushner-speaceplan/media.mp3']"
Lover or Leaver? How Brexit divided Britons,"Exactly three years after the referendum result, it’s clear: Brexit has driven Britain a bit batty. We look into the grand societal divides that the vote exposed. In Istanbul, a repeat mayoral election reaches the same result: the ruling party lost. President Recep Tayyip Erdogan no longer seems so invincible. And, in Kenya, an “Uber for ambulances” saves time and lives.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 24 Jun 2019 09:58:03 GMT","['https://play.acast.com/s/theintelligencepodcast/loverorleaver-howbrexitdividedbritons', 'https://media.acast.com/theintelligencepodcast/loverorleaver-howbrexitdividedbritons/media.mp3']"
Blonde ambition: Boris’s bid for power,"Charming buffoon or cunning chameleon? Welcoming liberal or snarling Brexiteer? We ask why, despite having no guiding philosophy, Boris Johnson is so likely to become Britain’s prime minister. Our obituaries editor remembers the socialite Claus von Bülow, his sensational attempted-murder trials in America and the enduring question of whether he did it. And, despite appearances, China’s and America’s film markets are growing further apart.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 21 Jun 2019 10:00:38 GMT","['https://play.acast.com/s/theintelligencepodcast/blondeambition-boris-sbidforpower', 'https://media.acast.com/theintelligencepodcast/blondeambition-boris-sbidforpower/media.mp3']"
"Hawks, stocks and peril: Iran-America brinkmanship","Iran’s downing of an American drone today is just the latest source of tension between the countries. Where does it end? As facial-recognition technology improves, rising privacy concerns are hampering its adoption. And in Britain, advertisements that play to gender stereotypes are under more scrutiny from regulators and consumers.


Additional music by Lee Rosevere ""Puzzle Pieces"".  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 20 Jun 2019 09:58:06 GMT","['https://play.acast.com/s/theintelligencepodcast/hawks-stocksandperil-iran-americabrinkmanship', 'https://media.acast.com/theintelligencepodcast/hawks-stocksandperil-iran-americabrinkmanship/media.mp3']"
Moving stories: the UN’s refugee report,"The worldwide count of people forced from their homelands has increased sharply, again. What’s driving these movements, and what are governments doing about incoming refugees? The Democratic Republic of Congo is suffering the world’s second-largest outbreak of Ebola—we ask why it hasn’t been declared an international emergency. And, why Thailand is getting into the weed business.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 19 Jun 2019 10:03:33 GMT","['https://play.acast.com/s/theintelligencepodcast/movingstories-theun-srefugeereport', 'https://media.acast.com/theintelligencepodcast/movingstories-theun-srefugeereport/media.mp3']"
Florida Man: Trump’s re-election campaign,"America’s president heads back to the Sunshine State today to announce his candidacy. What to expect this time around? Muhammad Morsi, Egypt’s first democratically elected president, has died in court. We look back on his troubled leadership and ignominious end. And, this year’s Women’s World Cup is drawing much more attention than past tournaments, in part because of a long-overdue reckoning about money in the sport.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 18 Jun 2019 10:00:05 GMT","['https://www.economist.com/podcasts/2019/06/18/hes-never-really-stopped-campaigning-trump-makes-it-official', 'https://media.acast.com/theintelligencepodcast/floridaman-trump-sre-electioncampaign/media.mp3']"
Lam to the slaughter: Hong Kong’s shocking U-turn,"Calls for the resignation of Carrie Lam, the territory’s leader, are intensifying. Hong Kongers may have put a recent freedom-crimping bill on ice, but more challenges to their independence await. We speak to the mother of a child genius who reveals the private agony of being an exceedingly clever kid. And, a new podcast in Latin gets our columnist thinking about language evolution and resurrection.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 17 Jun 2019 10:00:14 GMT","['https://www.economist.com/podcasts/2019/06/17/its-been-an-astonishing-weekend-hong-kongs-shocking-u-turn', 'https://media.acast.com/theintelligencepodcast/lamtotheslaughter-hongkong-sshockingu-turn/media.mp3']"
What’s yours has mines: the Gulf of Oman attack,"America has blamed Iran for yesterday’s tanker attacks in the Gulf of Oman. If that’s true, Iran is playing a dangerous game that involves the whole of the region. The violent militias that control much of Rio de Janeiro might be easy to beat if they weren’t so well-connected. And, a breakaway hit reveals the racial fault lines in country music.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 14 Jun 2019 09:58:20 GMT","['https://www.economist.com/podcasts/2019/06/14/a-miscalculation-could-result-in-a-serious-military-response-the-gulf-of-oman-attack', 'https://media.acast.com/theintelligencepodcast/what-syourshasmines-thegulfofomanattack/media.mp3']"
Vlad the un-jailer: the Ivan Golunov case,"An investigative journalist’s release may look like a press-freedom win in Russia—but it represents much more than that. Democratic presidential hopefuls have no shortage of transformative ideas, yet Senate arithmetic ensures there’s little hope of realising them. And, we visit a place where malaria rages while a cure literally grows on trees.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 13 Jun 2019 09:53:17 GMT","['https://www.economist.com/podcasts/2019/06/13/it-was-a-very-russian-nightmare-the-ivan-golunov-case', 'https://media.acast.com/theintelligencepodcast/vladtheun-jailer-theivangolunovcase/media.mp3']"
"Once more, with felines: half the world gets online","Half of humanity is now online. What will the second half do when it logs on? The same as the first: friendly chat, personal expression and a lot of cat videos. Despite appearances, racism in America is actually going down; the problem is that America’s politics is increasingly fractured along racial lines. And, why is it that screams are so prevalent in popular culture?  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 12 Jun 2019 09:52:38 GMT","['https://www.economist.com/podcasts/2019/06/12/a-profound-improvement-in-humanitys-aggregate-happiness-the-internets-second-half', 'https://media.acast.com/theintelligencepodcast/oncemore-withfelines-halftheworldgetsonline/media.mp3']"
Independence say: Hong Kong’s ongoing protests,"A proposed change to the judicial system is just the latest sign that mainland China is exerting pressure on Hong Kong’s autonomy. Authorities seem ready to quell further demonstrations. Although solitary confinement is widely condemned, it’s still common in America; we speak with an inmate who’s spent half a lifetime in solitary. And, the sheikhs of Iraq who help resolve disputes—and are available for hire.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 11 Jun 2019 09:57:31 GMT","['https://www.economist.com/podcasts/2019/06/11/when-their-autonomy-is-undermined-they-leap-up-to-defend-it-hong-kongs-protests', 'https://media.acast.com/theintelligencepodcast/independencesay-hongkong-songoingprotests/media.mp3']"
No way to tweet a friend: Trump’s Mexico tariffs,"In the end, President Donald Trump’s tariff threat did what he had hoped: Mexico has pledged to tighten immigration flows. But such weaponisation of tariffs bodes ill for the future. China’s “green Great Wall” of trees—a bid to halt desertification—may be doing more harm than good. And, we meet some of the Filipino sailors who keep the global shipping industry afloat.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 10 Jun 2019 09:57:19 GMT","['https://www.economist.com/podcasts/2019/06/10/hell-use-these-threats-with-other-countries-trumps-weaponised-tariffs', 'https://media.acast.com/theintelligencepodcast/nowaytotweetafriend-trump-smexicotariffs/media.mp3']"
Tory story: Britain’s next prime minister,"Today Theresa May stepped down as leader of the Conservative Party, and would-be replacements are already lining up. There’s little hope that any would be able to arrange an elegant exit from Europe. Also, we take a look at the astonishing range of ailments that could be treated by magic mushrooms.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 07 Jun 2019 10:10:24 GMT","['https://www.economist.com/podcasts/2019/06/07/its-been-a-farce-britains-leadership-contest', 'https://media.acast.com/theintelligencepodcast/torystory-britain-snextprimeminister/media.mp3']"
Basta! The EU challenges Italy’s finances,"European officials have threatened a substantial fine if Italy doesn’t shrink its debt and budget deficit. Whether or not it follows through, markets are already punishing the country. Tens of thousands of refugees have snuck into Canada from America, but as an election looms, the government is rethinking its openness. And, the plague of “presenteeism”: when your work is done, just go home.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 06 Jun 2019 09:55:57 GMT","['https://www.economist.com/podcasts/2019/06/06/the-crisis-isnt-around-the-corner-yet-the-eu-challenges-italys-finances', 'https://media.acast.com/theintelligencepodcast/basta-theeuchallengesitaly-sfinances/media.mp3']"
Same as the old boss? Crackdown in Sudan,"Nearly two months after staging a coup, military leaders have brutally cracked down on protesters in Sudan. Talks with the opposition have fallen apart—as have hopes for a resurgent Sudanese democracy. We examine the rise in gun violence in Latin America and how much of it can be pinned on American-made weapons. And, a look at the striking effects of a striker: how one footballer’s image is reducing Islamophobia in Liverpool.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 05 Jun 2019 10:00:01 GMT","['https://www.economist.com/podcasts/2019/06/05/theyve-brought-the-violence-from-darfur-to-the-capital-crackdown-in-sudan', 'https://media.acast.com/theintelligencepodcast/sameastheoldboss-crackdowninsudan/media.mp3']"
Thirty years of forgetting: Tiananmen,"On the 30th anniversary of the Tiananmen Square tragedy, our correspondents reflect on a dark and confusing day—and the Chinese government’s efforts to suppress the memory of it. Could such widespread dissent flare up in today’s China? Also, why laws requiring immigrants to speak host-nations’ languages are counter-productive.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 04 Jun 2019 10:00:01 GMT","['https://www.economist.com/podcasts/2019/06/04/its-been-depressingly-effective-china-erases-the-tiananmen-story', 'https://media.acast.com/theintelligencepodcast/thirtyyearsofforgetting-tiananmen/media.mp3']"
Get pomped up: Trump’s British visit,"President Donald Trump kicks off his state visit to Britain with some opening shots at London's mayor Sadiq Khan. But larger issues will take center stage. Amid Brexit, a leadership contest and simmering security tensions, we discuss the strains to the “special relationship”. We consider how regulators and the tech giants can tackle the wilds of the internet to make browsing safe for children. And, a Ramadan drama in Saudi Arabia that reveals how the crown prince wants his kingdom to be perceived.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Mon, 03 Jun 2019 09:57:17 GMT","['https://www.economist.com/podcasts/2019/06/03/shes-going-to-stick-to-her-guns-on-huawei-shes-got-nothing-to-lose-theresa-may-and-donald-trump-meet', 'https://media.acast.com/theintelligencepodcast/getpompedup-trump-sbritishvisit/media.mp3']"
Protectionist racket: trade-war rhetoric,"As President Donald Trump threatens new tariffs on Mexican goods, retaliatory ones between China and America are starting to bite. That puts China’s party leaders—and their hardening nationalist message—in a tricky spot. We examine how the global grounding of Boeing’s 737 MAX planes might change air-safety regulation. And a visit to Venice’s Biennale, where immigration and climate change are taking centre stage.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 31 May 2019 09:56:26 GMT","['https://play.acast.com/s/theintelligencepodcast/protectionistracket-trade-warrhetoric', 'https://media.acast.com/theintelligencepodcast/protectionistracket-trade-warrhetoric/media.mp3']"
Likudn’t: Israel’s political crisis,"For the first time since Israel’s founding, efforts to form a government have failed. What will the resulting snap election mean for Prime Minister Binyamin Netanyahu? Alleged meddling in the Czech judiciary has sparked protests; it seems that challenges to the rule of law are proliferating in eastern Europe. And, we visit Crimea’s winemakers, who are struggling after annexation by Russia.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 30 May 2019 09:55:04 GMT","['https://www.economist.com/podcasts/2019/05/30/were-in-uncharted-territory-now-israels-political-crisis', 'https://media.acast.com/theintelligencepodcast/likudn-t-israel-spoliticalcrisis/media.mp3']"
Baba Go Slow: Nigeria’s President gets another term,"Muhammadu Buhari earned the nickname “Baba Go Slow” for a lackadaisical approach to reform as Nigeria’s president. He mismanaged the economy, failed to tackle corruption and has been unable to restrain the terrorist group Boko Haram. Will he be more effective in his second term? Also, why so many climbers are perishing on the slopes of Everest. And for the first time in football history, clubs from just one nation compete in Europe’s top tournaments. How England’s Premier League teams have outperformed expectations.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 29 May 2019 09:57:37 GMT","['https://www.economist.com/podcasts/2019/05/29/there-are-no-signs-he-is-learning-from-the-failures-nigerias-president-buhari-gets-another-term', 'https://media.acast.com/theintelligencepodcast/babagoslow-nigeria-spresidentgetsanotherterm/media.mp3']"
Continental breakfast: European elections,"Europe’s voters have shown they are not happy with traditional parties. But even as the Brexit Party surged in Britain, populists across the continent found elections to the European Parliament tougher than expected, while the Green Party made a strong showing, buoyed by climate concerns. Despite being ""asset-light"", some tech companies need property to keep expanding. That’s good news for real-estate investment trusts. And quinoa is the grain getting a new lease of life.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Tue, 28 May 2019 09:55:24 GMT","['https://play.acast.com/s/theintelligencepodcast/continentalbreakfast-europeanelections', 'https://media.acast.com/theintelligencepodcast/continentalbreakfast-europeanelections/media.mp3']"
This May hurt: British politics,"Britain’s prime minister Theresa May has at last revealed the date she will step down. She had the unenviable task of trying to deliver Brexit, which she failed to, and her successor may not fare any better.  President Donald Trump has lost crucial legal battles over his financial records, and more defeats are likely if the cases head to the Supreme Court. And, why is it that some music can give you chills? Additional music: “Try Again” by Posthuman, “Blackwall” by Snakebitesmile.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Fri, 24 May 2019 10:01:12 GMT","['https://play.acast.com/s/theintelligencepodcast/thismayhurt-britishpolitics', 'https://media.acast.com/theintelligencepodcast/thismayhurt-britishpolitics/media.mp3']"
Repeat performance: India’s election,"Narendra Modi’s BJP appears to have won a convincing re-election victory. What will that mean for India and the region? We look back on the life of Bob Hawke, a former Australian prime minister who convinced the world that his country deserved a place in global politics. And, why Silicon Valley’s latest obsession is optimising sleepy time.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Thu, 23 May 2019 09:59:51 GMT","['https://www.economist.com/podcasts/2019/05/23/a-re-election-of-a-kind-that-no-one-has-won-in-india-before-narendra-modis-landslide', 'https://media.acast.com/theintelligencepodcast/repeatperformance-india-selection/media.mp3']"
Ibiza remix: Austria and the European fringe,"As a scandal involving Austria’s hard-right Freedom party causes the government to unravel, we examine the fringe parties of Europe and their chances in this week’s European election. As tech billionaires continue to indulge their obsession with space travel, we look at the sketchy economics of moving off-world. And, a stark warning for lovers of avocados: supply concerns make it a volatile brunch choice.  For information regarding your data privacy, visit <a href=""https://www.acast.com/privacy"">acast.com/privacy</a>","Wed, 22 May 2019 10:00:34 GMT","['https://www.economist.com/podcasts/2019/05/22/he-really-has-had-his-fingers-burned-austrian-scandal-and-europes-fringe-parties', 'https://media.acast.com/theintelligencepodcast/ibizaremix-austriaandtheeuropeanfringe/media.mp3']"
